"OBJECTID","FACILITY_N","county","Latitude","Longitude"
"7991","Pinnacle Health Services","Garissa","-0.45544","39.64035"
"7992","Piny Owacho Dispensary","Migori","-0.92619","34.45989"
"7993","Pioneer Health Centre","Uasin Gishu","0.50895","35.26819"
"7994","Pioneer Medical Clinic (Mandera East)","Mandera","3.94502","41.8354"
"7995","Pioneer Medical Clinic (Wajir East)","Wajir","1.75384","40.0359"
"7996","Pipeline Medical Health Services","Nairobi","-1.31699","36.8865"
"7997","Pipeline Nursing Home","Nairobi","-1.31699","36.8865"
"7998","PJ Dave Company Clinic","Kajiado","-1.68818","36.86036"
"7999","Plainsview Nursing Home","Kiambu","-1.15274","36.95942"
"8000","Planet Clinic Ltd","Nairobi","-1.25755","36.87455"
"8001","Plateau Hospital","Uasin Gishu","0.42511","35.39032"
"8002","Plateau Medical Clinic","Machakos","-1.30272","37.34505"
"8003","Plaza Medical Laboratory","Nyeri","-0.001332","37.094"
"8004","Plaza Nursing Home","Wajir","1.74996","40.06118"
"8005","Plaza X-Ray Services (Re-Insurance Plaza-Nairobi)","Nairobi","-1.28736","36.82476"
"8006","Poi Dispensary","Baringo","0.74128","35.81179"
"8007","Pole Medical Clinic","Machakos","-1.22738","37.3392"
"8008","Police Line Dispensary (Garissa)","Garissa","-0.46111","39.639"
"8009","Pollen Medical Clinic","Kiambu","-1.14533","36.9143"
"8010","Polly Jam Medical Clinic","Murang'a","-0.816981","37.0375"
"8011","Polyclinic Hospital","Nakuru","-0.71721","36.43444"
"8012","Pona Dispensary","Machakos","-1.2632","37.3322"
"8013","Pona Haraka Clinic","Kitui","-1.50951","38.12469"
"8014","Pona Mat Dispensary","Nairobi","-1.23264","36.9633"
"8015","Pona Medical and Eye Care Centre","Kitui","-0.94236","38.06364"
"8016","Pona Medical Clinic","Kakamega","0.20588","34.49015"
"8017","Pona Medical Clinic (Nyeri North)","Nyeri","-0.48158","37.12301"
"8018","Pona Services Opd","Kajiado","-1.47335","36.9591"
"8019","Pona VCT","Migori","-0.75181","34.59793"
"8020","Pondeni Medical Clinic","Machakos","-1.52695","37.0734"
"8021","Ponge Dispensary","Homa Bay","-0.84191","34.45558"
"8022","Ponge Dispensary (Mbita)","Homa Bay","-0.52066","34.26754"
"8023","Ponya Clinic","Tharaka Nithi","-0.226155","37.6671"
"8024","Ponya Med Clinic","Makueni","-1.6209","37.56282"
"8025","Ponya Medical Clinic","Makueni","-1.6209","37.56282"
"8026","Ponya Surgicals Nursing Home","Makueni","-1.78304","37.628"
"8027","Poole Dispensary","West Pokot","1.40867","35.03133"
"8028","Porro Dispensary","Samburu","1.21917","36.59377"
"8029","Port Florence (Ndhiwa)","Homa Bay","-0.73482","34.37116"
"8030","Port Florence Clinic","Siaya","0.05627","34.29105"
"8031","Port Florence Community Hospital Homa Bay Clinic","Homa Bay","-0.54","34.5"
"8032","Port Florence Community Hospital Mbita","Homa Bay","-0.42385","34.2073"
"8033","Port Florence Hospital","Kisumu","-0.07429","34.70296"
"8034","Port Health Dispensary (Langata)","Nairobi","-1.31743","36.81579"
"8035","Port Health Dispensary (Wajir East)","Wajir","1.73192","40.08752"
"8036","Port Health Dispensary Lokichoggio","Turkana","4.20288","34.34985"
"8037","Port Reitz District Hospital","Mombasa","-4.03883","39.60313"
"8038","Port Reitz MTC Dispensary","Mombasa","-4.03515","39.6011"
"8039","Port Victoria Hospital","Busia","0.0972","33.97581"
"8040","Portland dispensary","Kajiado","-2.20468","36.84005"
"8041","Portreitz Youth Friendly Centre","Mombasa","-4.03874","39.60344"
"8042","Positive Partner Network VCT","Nairobi","-1.27651","36.82402"
"8043","Posland Medical Clinic","Meru","0.04636","37.6595"
"8044","Post Bank Staff Clinic","Nairobi","-1.28454","36.82141"
"8045","Pr Health Services","Meru","0.12075","37.55967"
"8046","Pr Medical Clinic (Buuri)","Meru","0.12074","37.55969"
"8047","Pr Medical Clinic (Ngushishi)","Meru","0.055526","37.3405"
"8048","Precious Care Medical Centre","Kiambu","-1.19946","36.98251"
"8049","Precious Life Health Services","Meru","0.23589","37.93959"
"8050","Premier Bag and Cordage Dispensary","Kiambu","-1.13528","37.0942"
"8051","Premier Laboratory (Nairobi)","Nairobi","-1.28132","36.82297"
"8052","Premier Medical Clinic","Turkana","4.20614","34.3472"
"8053","Premier Medical Clinic (Kitui)","Kitui","-1.35801","38.00909"
"8054","Premium Health Services","Nairobi","-1.25852","36.87917"
"8055","Presbyterian Ttc Rubate Health Centre","Tharaka Nithi","-0.39741","37.6815"
"8056","Prescort Dispensary","Nairobi","-1.10524","36.99161"
"8057","Prestige Clinic","Meru","0.05715","37.63776"
"8058","Prestige Health Centre (Zimerman)","Nairobi","-1.20921","36.89635"
"8059","Prestige Medical Clinic","Kiambu","-1.08557","36.626113"
"8060","Prestige Medicare Clinic Njiru","Nairobi","-1.1516","36.5531"
"8061","Prima Medical Centre","Mombasa","-4.00229","39.70663"
"8062","Primarosa Flower Ltd","Nyandarua","-0.05736","36.39103"
"8063","Primary Health Services","Kiambu","-1.22146","36.71486"
"8064","Prime Dental Clinic","Meru","0.04492","37.65211"
"8065","Prime Health Services Dispensary","Nairobi","-1.18157","36.9099"
"8066","Prime Medical Care","Nakuru","-0.284252","36.3029"
"8067","Prime Medical Clinic","Kiambu","-1.02794","37.0685"
"8068","Primed Medical Centre","Nairobi","-1.2922","36.89919"
"8069","Primed Medical Services Komarock","Nairobi","-1.27054","36.90888"
"8070","Primo Medical Clinic","Nakuru","-0.50101","36.3256"
"8071","Prince Jims Medical Clinic (Machinery)","Makueni","-2.52306","38.02865"
"8072","Prison Dispensary","Nakuru","-0.26507","36.05441"
"8073","Proact services","Nairobi","-1.18536","36.90234"
"8074","Professional Diagnostic Centre (Nairobi)","Nairobi","-1.28614","36.82553"
"8075","Promise Medical Services","Nairobi","-1.25581","36.88086"
"8076","Provide Inter Math Dispensary","Nairobi","-1.24921","36.89201"
"8077","Provide Internatinal Clinic (Dandora)","Nairobi","-1.24064","36.9098"
"8078","Provide International Clinic (Kayole)","Nairobi","-1.26802","36.9115"
"8079","Provide International Hospital Mukuru","Nairobi","-1.32516","36.89719"
"8080","Provide International Korogocho","Nairobi","-1.24976","36.87151"
"8081","Provide International Mutindwa Umoja Clinic","Nairobi","-1.28031","36.8912"
"8082","Provide Medical Clinic","Murang'a","-0.86104","36.95991"
"8083","Providence Medical Centre","Kitui","-0.94122","38.06256"
"8084","Providence Whole Care","Nairobi","-1.30242","36.73886"
"8085","Providenve Health Clinic","Kajiado","-1.3941","36.68387"
"8086","Provincial Police Hq VCT","Nyeri","-0.42011","36.94717"
"8087","Prudent Medical Clinic Kariobangi","Nairobi","-1.25736","36.91174"
"8088","Pserum Dispensary","West Pokot","1.39087","35.2206"
"8089","Psigirio Dispensary","West Pokot","1.20816","35.0899"
"8090","Psigor Dispensary","West Pokot","1.48316","35.46666"
"8091","PSTC Health Centre","Nairobi","-1.2812","36.82605"
"8092","Psyco Africa Consultancy","Nakuru","-0.30362","36.06852"
"8093","Ptoyo Dipensary","West Pokot","1.3919","35.14633"
"8094","Pumwani Clinic","Nairobi","-1.27777","36.84565"
"8095","Pumwani Dispensary","Tana River","-1.6107","40.06827"
"8096","Pumwani Majengo Dispensary","Nairobi","-1.28527","36.84461"
"8097","Pumwani Maternity Hospital","Nairobi","-1.28028","36.84552"
"8098","Pumwani Maternity VCT Centre","Nairobi","-1.28321","36.8405"
"8099","Pumzika Medical Clinic","Kilifi","-3.95112","39.74316"
"8100","Purity Medical Clinic","Nyeri","-0.440945","37.1097"
"8101","Pwani (GOK) Dispensary","Nakuru","-0.39356","36.02481"
"8102","Pwani Dispensary","Bungoma","0.71013","34.9042"
"8103","Pwani Maternity and Nursing Home","Kilifi","-3.63096","39.85396"
"8104","Pwani University College Clinic","Kilifi","-3.61944","39.84739"
"8105","Qalanqalesa Dispensary","Mandera","2.897","40.456"
"8106","Qarsadamu Dispensary","Mandera","2.84705","40.682"
"8107","Qatar Medical Clinic","Kwale","-4.64524","39.38056"
"8108","Quadalupe Sisters Roret","Kericho","-0.50251","35.10005"
"8109","Quality Health Care Clinic (Naivasha)","Nakuru","-0.72014","36.43351"
"8110","Quarry VCT Ongata Rongai","Kajiado","-1.39404","36.74792"
"8111","Qudama Dispensary","Wajir","3.10688","39.49288"
"8112","Quebee Health Care","Nakuru","-0.29154","36.05258"
"8113","Queen Kadede Medical Clinic","Mombasa","-4.01207","39.67991"
"8114","Queen of Peace Clinic","Kiambu","-1.08449","36.9501"
"8115","Queens & Kings Health Centre","Embu","-0.57839","37.63431"
"8116","R - Care Health Clinic","Nairobi","-1.29946","36.75593"
"8117","R4C Kenya Medical Services","Kwale","-4.36865","39.40521"
"8118","Rabai Rural Health Demonstration Centre","Kilifi","-3.93899","39.5664"
"8119","Rabar Dispensary","Siaya","0.14334","34.19299"
"8120","Rabondo Dispensary","Migori","-0.84674","34.4848"
"8121","Rabuor Sub county Hospital","Kisumu","-0.15333","34.8299"
"8122","Racecourse Clinic","Nakuru","-0.30867","36.06729"
"8123","Racecourse Hospital","Uasin Gishu","0.46416","35.25944"
"8124","Rachar Sugar Belt Hospital","Kisumu","-0.15497","35.19964"
"8125","Rachuonyo District Hospital","Homa Bay","-0.50596","34.7329"
"8126","Radat Dispensary","Baringo","0.29946","35.92264"
"8127","Radiant Group of Hospital (Kiambu)","Kiambu","-1.16975","36.82613"
"8128","Radiant Hosp Kasarani","Nairobi","-1.21814","36.90118"
"8129","Radiant Pangani Hospital","Nairobi","-1.26979","36.8393"
"8130","Radienya Dispensary","Kisumu","-0.41036","34.97416"
"8131","Radier Dispensary","Siaya","-0.02495","34.07347"
"8132","Rae Dispensary","Kisumu","-0.2382","34.95691"
"8133","Rafiki Clinic","Kiambu","-1.23107","36.64386"
"8134","Rafiki Kenia (Private) Clinic","Kwale","-4.39993","39.52247"
"8135","Rafiki Medical Clinic","Nyeri","-0.56593","36.99929"
"8136","Rafiki Medical Clinic (Muranga North)","Murang'a","-0.634706","37.0923"
"8137","Rafiki Medical Clinic (Westlands)","Nairobi","-1.27168","36.74506"
"8138","Rafiki Miracle Clinic (Hindi )","Lamu","-2.1803","40.81503"
"8139","Raganga Health Centre","Kisii","-0.60166","34.71288"
"8140","Rageng'ni Dispensary","Siaya","-0.28196","34.38472"
"8141","Ragia Forest Dispensary","Kiambu","-0.79401","36.67618"
"8142","Ragwe Dispensary","Homa Bay","-0.52177","34.66174"
"8143","Raila Community Clinic","Nairobi","-1.58848","36.60619"
"8144","Railway Dispensary","Mombasa","-4.04902","39.65064"
"8145","Railway Training Institute Dispensary South B","Nairobi","-1.31514","36.83443"
"8146","Railways Dispensary","Uasin Gishu","0.51596","35.27757"
"8147","Railways Dispensary (Kisumu)","Kisumu","-0.10109","34.74821"
"8148","Rainbow Clinic","Nairobi","-1.30813","36.82359"
"8149","Rainbow Community Care","Kilifi","-3.18099","40.11512"
"8150","Rainbow Medical Burangi","Kilifi","-3.26192","40.0897"
"8151","Rainbow Medical Clinic","Mandera","3.93029","41.8686"
"8152","Ram Hospital","Kisii","-0.6743","34.77374"
"8153","Rama Medical Clinic","Nairobi","-1.16386","36.54569"
"8154","Ramada Dispensary","Kilifi","-2.89249","40.02373"
"8155","Ramah Medical Clinic","Kiambu","-1.15256","36.92892"
"8156","Ramasha Dispensary","Kisii","-0.89348","34.9731"
"8157","Ramata Health Centre","Marsabit","3.56284","38.63739"
"8158","Ramba Health Centre (Nyamira)","Nyamira","-0.55751","34.00415"
"8159","Rambugu Dispensary (Rarieda)","Siaya","-0.09399","34.35616"
"8160","Rambula Dispensary","Siaya","0.20667","34.3044"
"8161","Ramos Medical Clinic","Kiambu","-1.23047","36.71176"
"8162","Ramula Dispensary","Kisumu","-0.10579","34.95545"
"8163","Ramula Health Centre","Siaya","0.00116","34.52851"
"8164","Randago Dispensary","Siaya","0.01429","34.29287"
"8165","Randung' Dispensary","Homa Bay","-0.63551","34.56268"
"8166","Ranen (SDA) Dispensary","Migori","-0.85845","34.56562"
"8167","Rangala Health Centre","Siaya","0.15529","34.33179"
"8168","Rangenyo Health Centre","Nyamira","-0.51523","34.883"
"8169","Rang'ul Dispensary","Kisumu","-0.28168","35.95438"
"8170","Rangwe (SDA) Dispensary","Homa Bay","-0.59816","34.5836"
"8171","Rangwe Sub-District Hospital","Homa Bay","-0.60106","34.58135"
"8172","Ranje Dispensary","Bungoma","0.57568","34.55689"
"8173","Rapando VCT","Migori","-0.90966","34.47401"
"8174","Rapcom Nursing and Maternity Home","Migori","-0.81296","34.56866"
"8175","Rapha Afya Medical Clinic (Kirinyaga)","Kirinyaga","-0.50524","37.28034"
"8176","Rapha Hospital","Makueni","-1.7835","37.6287"
"8177","Rapha Maternity (Nakuru Central)","Nakuru","-0.30108","36.12837"
"8178","Rapha Medical Centre","Trans Nzoia","1.01404","35.00696"
"8179","Rapha Medical Clinic","Nairobi","-1.29237","36.73484"
"8180","Rapha Medical Clinic-Makindu","Makueni","-2.279","37.82044"
"8181","Rapha Mission Clinic","Nairobi","-1.2875","36.86501"
"8182","Raphamed Health Care Services","Machakos","-1.2965","36.98358"
"8183","Raphica Medical Clinic","Machakos","-1.30784","37.30953"
"8184","Rapsu Dispensary","Isiolo","0.2577","38.24428"
"8185","Rariw Dispensary","Homa Bay","-0.58085","34.61745"
"8186","Raruowa Health Centre","Homa Bay","-0.41175","34.55658"
"8187","Ratta Health Centre","Kisumu","-0.04529","34.53948"
"8188","Rau Dispensary","Murang'a","-0.6097","37.00572"
"8189","Ravine Glory Health Care Services","Baringo","0.05334","35.72475"
"8190","Ravine Medical and ENT Clinic","Baringo","0.04998","35.72479"
"8191","Rawana Dispensary","Marsabit","3.34738","38.47037"
"8192","Ray Comprehensive Youth Centre (Kanco)","Machakos","-1.39303","36.9378"
"8193","Ray of Hope Health Centre","Nairobi","-1.27974","36.7414"
"8194","Ray Youth Consortium VCT","Machakos","-1.39298","36.93784"
"8195","Raya Dispensary","Garissa","-0.36202","39.60799"
"8196","Rays Clinette","Kiambu","-1.19596","36.6963"
"8197","Rays International Clinic Kariobangi","Nairobi","-1.26584","36.88161"
"8198","Rea Vipingo Dispensary","Kilifi","-3.82222","39.79516"
"8199","Reachout Centre Trust","Kwale","-4.5234","39.3465"
"8200","Real Healthcare Medical Clinic","Nakuru","-0.30746","36.07185"
"8201","Real I P M Company Clinic","Murang'a","-1.02906","37.03688"
"8202","Reale Medical Clinic","Uasin Gishu","0.51781","35.27517"
"8203","Rebeko Dispensary","Baringo","0.67191","35.8252"
"8204","Recovery Medical Clinic (Kariobangi South)","Nairobi","-1.2626","36.88624"
"8205","Reddys Medical Clinic","Kakamega","0.28014","34.71871"
"8206","Redeemed Gospel Church VCT","Tharaka Nithi","-0.33059","37.65416"
"8207","Redeemed Medical Clinic","Machakos","-1.30367","37.35096"
"8208","Redemeed Health Centre","Nairobi","-1.24425","36.88508"
"8209","Redland Roses Ltd Clinic","Kiambu","-1.14164","36.91644"
"8210","Regional Blood Transfusion Center (Coast)","Mombasa","-4.02796","39.68619"
"8211","Regional Blood Transfusion Centre (Embu)","Embu","-0.52533","37.45277"
"8212","Rehema Children Medical Clinic Lodwar","Turkana","3.12234","35.60031"
"8213","Rehema Dental Health","Kajiado","-1.39607","36.7559"
"8214","Rehema MC (Top Station-Kitale)","Trans Nzoia","0.99258","35.0195"
"8215","Rehema Medical Centre","Murang'a","-0.631256","37.0472"
"8216","Rehema Medical Clinic","Kiambu","-1.097147","36.702896"
"8217","Rehema VCT Centre","Vihiga","0.12859","34.8596"
"8218","Rehoboth Maternity and Nursing Home","Kitui","-1.05282","38.364411"
"8219","Rei Dispensary","Meru","0.17018","37.78195"
"8220","Reinha Rosary Medical Clinic (Githunguri)","Nairobi","-1.28575","36.98476"
"8221","Rejoice Medical Clinic Lusiola","Vihiga","0.01765","34.69858"
"8222","Rekeke Model Health Centre","Taita Taveta","-3.42811","37.73319"
"8223","Reliable Medical Health Services","Nairobi","-1.17153","36.53264"
"8224","Reliance Medical Clinic","Samburu","1.09564","36.69554"
"8225","Relief Medical Clinic","Siaya","0.09862","34.27522"
"8226","Remba Dispensary","Homa Bay","-0.56106","33.9279"
"8227","Remedy Laboratory Services","Nyeri","-0.42216","36.94853"
"8228","Remer Medical Clinic","Meru","-0.00258","37.74556"
"8229","Remla Medical Clinic (Dandora)","Nairobi","-1.24282","36.91198"
"8230","Remot Dispensary","Samburu","1.5816","37.2664"
"8231","Renguti (PCEA) Women's Guild Clinic","Kiambu","-1.23348","36.6085"
"8232","Rera Dispensary","Siaya","-0.00521","34.448"
"8233","Rescue Centre (Thika)","Kiambu","-1.05914","37.13305"
"8234","Reuben Mukuru Health Centre","Nairobi","-1.31601","36.86947"
"8235","Reusse Troyer Health Centre","Migori","-1.0484","34.50899"
"8236","Review Medical Clinic","Kiambu","-1.12847","37.00693"
"8237","Revival Baptist VCT Centre","Nakuru","-0.72107","36.4423"
"8238","Revival Home Based Care Clinic","Nairobi","-1.31562","36.7754"
"8239","Rgc Jipe Moyo Dispensary","Nairobi","-1.2901","36.7147"
"8240","Rhamu Sub-District Hospital","Mandera","3.93331","41.22527"
"8241","Rhamudimtu Health Centre","Mandera","4.01832","41.06617"
"8242","Rhein Valley Hospital","Nakuru","-0.36591","36.24343"
"8243","Rheno Medicare Clinic","Nandi","0.07786","34.88101"
"8244","Rhodes Chest Clinic","Nairobi","-1.28925","36.82191"
"8245","Rhonda Dispensary and Maternity","Nakuru","-0.30494","36.05523"
"8246","Riabai Dispensary","Kiambu","-1.15619","36.83831"
"8247","Riachina Dispensary","Embu","-0.79899","37.81988"
"8248","Riakanau Dispensary","Embu","-0.83418","37.38676"
"8249","Riakinaro Health Centre","Nyamira","-0.60655","34.95719"
"8250","Riakithiga Dispensary","Kirinyaga","-0.52383","37.31131"
"8251","Riakworo Dispensary","Nyamira","-0.691942","34.9921"
"8252","Riana Health Centre","Kisii","-0.65744","34.66423"
"8253","Riandu Dispensary","Embu","-0.542293","37.6198"
"8254","Rianyambweke (Nyamira North)","Nyamira","0.49196","34.96354"
"8255","Riat Dispensary","Kisumu","-0.02097","34.66381"
"8256","Riat Dispensary (Migori)","Migori","-0.8362","34.22965"
"8257","Riba Dispensary","Wajir","1.87798","40.62823"
"8258","Ribe Dispensary","Kilifi","-3.88517","39.63157"
"8259","Riechieri Health Centre","Nyamira","-0.51133","34.99915"
"8260","Rietago Dispensary","Nyamira","-0.86198","35.01653"
"8261","Riflot Medical Centre","Taita Taveta","-3.39303","38.55819"
"8262","Riflot Medical Clinic","Mombasa","-4.00619","39.62843"
"8263","Right Choice Clinic","Meru","0.09236","37.51845"
"8264","Rigoko Dispensary","Nyamira","-0.80516","34.99954"
"8265","Rigoma Dispensary","Nyamira","-0.681396","34.9535"
"8266","Rikendo Dispensary","Kisii","-0.79947","34.84542"
"8267","Rikenye Dispensary (Masaba)","Nyamira","-0.74649","34.94432"
"8268","Rimaal Medical Laboratory","Nairobi","-1.28567","36.83002"
"8269","Rimoi Dispensary","Elgeyo Marakwet","0.63014","35.56927"
"8270","Rinah Health Consultants","Nairobi","-1.28799","36.82763"
"8271","Ringa Dispensary","Homa Bay","-0.47464","34.8515"
"8272","Ringiti Dispensary","Homa Bay","-0.56106","33.9279"
"8273","Riokindo Health Centre","Kisii","-0.88487","34.7322"
"8274","Riongige Dispensry","Nyamira","-0.60653","34.95718"
"8275","Riotanchi Health Centre","Kisii","-0.70679","34.71659"
"8276","Ripples International Dispensary","Meru","0.12759","37.66702"
"8277","Riria Medical Clinic","Meru","-0.21201","37.65603"
"8278","Rironi Dispensary","Kiambu","-1.15355","36.63686"
"8279","Riruta Health Centre","Nairobi","-1.28405","36.74052"
"8280","Rithika Medical and Counseling Centre","Kiambu","-1.11864","36.55621"
"8281","Ritumbe Health Centre","Kisii","-0.91962","34.84671"
"8282","Riverside Clinic","Nyeri","-0.452833","37.0411"
"8283","Riwo Dispensary","Baringo","0.52067","35.7721"
"8284","Riyadh Medical Clinic","Siaya","0.21003","34.18606"
"8285","Roadblock Clinic","Homa Bay","-0.72947","34.36915"
"8286","Roadside Clinic (Kagunduini)","Murang'a","-0.93557","37.12092"
"8287","Roadside Medical Clinic Kiangai","Kirinyaga","-0.48031","37.17695"
"8288","Roadway Medical Clinic","Uasin Gishu","0.56699","35.23315"
